幞	fu2	[Add meaning]	[Add example]
阯	zhi3	[Add meaning]	[Add example]
觏	gou4	complete/meet unexpectedly/see	[Add example]
媵	ying4	maid escorting bride to new home	[Add example]
钬	huo3	holmium	[Add example]
襦	ru2	jacket/short coat	[Add example]
簋	gui3	round basket of bamboo	[Add example]
翮	he2	quill	[Add example]
蹯	fan2	paws of animal	[Add example]
艖	cha1	[Add meaning]	[Add example]
貓	mao1	[Add meaning]	[Add example]
鐮	lian2	[Add meaning]	[Add example]
負	fu4	[Add meaning]	[Add example]
順	shun4	[Add meaning]	[Add example]
鲿	chang2	[Add meaning]	[Add example]
緊	jin3	[Add meaning]	[Add example]
蹠	zhi2	[Add meaning]	[Add example]
攉	huo1	[Add meaning]	[Add example]
禊	xi4	purification ceremony	[Add example]
箐	qing4	[Add meaning]	[Add example]
镟	xuan4	lathe/thread in screw	[Add example]
癍	ban1	[Add meaning]	[Add example]
霪	yin2	heavy rain	[Add example]
袪	qu1	[Add meaning]	[Add example]
劓	yi4	cut off the nose	[Add example]
殂	cu2	die	[Add example]
脞	cuo3	chopped meat/trifles	[Add example]
霨	wei4	[Add meaning]	[Add example]
饾	dou4	[Add meaning]	[Add example]
耵	ding1	[Add meaning]	[Add example]
泺	luo4	name of a river	[Add example]
埤	pi2	low wall	[Add example]
碁	qi2	[Add meaning]	[Add example]
鲐	tai2	globefish	[Add example]
鷟	zhuo2	[Add meaning]	[Add example]
膬	cui4	[Add meaning]	[Add example]
茲	zi1	[Add meaning]	[Add example]
粯	xian4	[Add meaning]	[Add example]
糞	fen4	[Add meaning]	[Add example]
聲	sheng1	[Add meaning]	[Add example]
貼	tie1	[Add meaning]	[Add example]
陴	pi2	parapet	[Add example]
橼	yuan2	Citrus medica	[Add example]
驩	huan1	[Add meaning]	[Add example]
唣	zao4	[Add meaning]	[Add example]
蜩	tiao2	cicada	[Add example]
埯	an3	[Add meaning]	[Add example]
蓥	ying2	[Add meaning]	[Add example]
袝	fu4	[Add meaning]	[Add example]
谞	xu1	[Add meaning]	[Add example]
馘	guo2	cut off the left ear of the slain	[Add example]
谫	jian3	shallow/stupid	[Add example]
輶	you2	[Add meaning]	[Add example]
廑	jin3	careful/hut	[Add example]
瘐	yu3	maltreat (as prisoners)	[Add example]
躐	lie4	step across	[Add example]
黟	yi1	black and shining ebony	[Add example]
纔	shan1	[Add meaning]	[Add example]
礙	ai4	[Add meaning]	[Add example]
膯	teng1	[Add meaning]	[Add example]
華	hua2	[Add meaning]	[Add example]
藭	qiong	[Add meaning]	[Add example]
禆	bi4	[Add meaning]	[Add example]
號	hao4	[Add meaning]	[Add example]
談	tan2	[Add meaning]	[Add example]
費	fei4	[Add meaning]	[Add example]
顏	yan2	[Add meaning]	[Add example]
飯	fan4	[Add meaning]	[Add example]
稓	zuo2	[Add meaning]	[Add example]
縠	hu2	[Add meaning]	[Add example]
揠	ya4	eradicate/pull up	[Add example]
绐	dai4	[Add meaning]	[Add example]
鸰	ling2	[Add meaning]	[Add example]
搛	jian1	[Add meaning]	[Add example]
黹	zhi3	embroidery	[Add example]
恧	nu:4/nv4	ashamed	[Add example]
粎	mi3	[Add meaning]	[Add example]
柒	qi1	seven (fraud-proof)	[Add example]
裒	pou2	collect	[Add example]
栳	lao3	basket	[Add example]
钸	bu1	[Add meaning]	[Add example]
饸	he2	[Add meaning]	[Add example]
譞	xuan1	[Add meaning]	[Add example]
販	fan4	[Add meaning]	[Add example]
铕	you3	europium	[Add example]
絷	zhi2	connect/tie up	[Add example]
蒨	qian4	[Add meaning]	[Add example]
蓣	yu4	dioscoreaceae	[Add example]
迻	yi2	[Add meaning]	[Add example]
釆	bian3	[Add meaning]	[Add example]
鲕	er2	caviar/fish roe	[Add example]
頗	po1	[Add meaning]	[Add example]
鍏	wei2	[Add meaning]	[Add example]
鷉	si1	[Add meaning]	[Add example]
郄	qie4	[Add meaning]	[Add example]
埘	shi2	hen roost	[Add example]
薤	xie4	Allium bakeri/shallot/scallion	[Add example]
鲞	xiang3	wine-preserved pomfret	[Add example]
鼯	wu2	Petaurista leucogenys	[Add example]
坭	ni2	mud	[Add example]
蔌	su4	(surname)/vegetables	[Add example]
缳	huan2	bind/tie/noose	[Add example]
靦	mian3	[Add meaning]	[Add example]
筸	gan1	[Add meaning]	[Add example]
蘋	pin2	[Add meaning]	[Add example]
夼	kuang3	[Add meaning]	[Add example]
椐	ju1	Zelkowa acuminata	[Add example]
轹	li4	to bully/wheel-rut	[Add example]
脬	pao1	bladder	[Add example]
眍	kou1	[Add meaning]	[Add example]
饹	le	[Add meaning]	[Add example]
瘥	chai4/cuo2	recover from disease, disease	[Add example]
瘵	zhai4	foci of tubercular infection	[Add example]
蝦	xia1	[Add meaning]	[Add example]
誌	zhi4	[Add meaning]	[Add example]
邴	bing3	(surname)/ancient city name/happy	[Add example]
鉁	zhen1	[Add meaning]	[Add example]
鞮	di1	[Add meaning]	[Add example]
舄	xi4	shoe/slipper	[Add example]
麄	cu1	[Add meaning]	[Add example]
翛	xiao1	[Add meaning]	[Add example]
覩	du3	[Add meaning]	[Add example]
纩	kuang4	fine floss-silk or cotton	[Add example]
蓮	lian2	[Add meaning]	[Add example]
唛	ma4/mai4	mark	[Add example]
袓	jie1	[Add meaning]	[Add example]
祂	ta1	[Add meaning]	[Add example]
轎	jiao4	[Add meaning]	[Add example]
紀	ji4	[Add meaning]	[Add example]
纖	xian1	[Add meaning]	[Add example]
輔	fu3	[Add meaning]	[Add example]
鉀	jia3	[Add meaning]	[Add example]
領	ling3	[Add meaning]	[Add example]
螵	piao1	nest of eggs of mantis	[Add example]
鸊	bi4	[Add meaning]	[Add example]
鮡	zhao4	[Add meaning]	[Add example]
禛	zhen1	[Add meaning]	[Add example]
袆	yi1	[Add meaning]	[Add example]
謴	gun4	[Add meaning]	[Add example]
邾	zhu1	(surname)/name of a feudal state	[Add example]
鮣	yin	[Add meaning]	[Add example]
酲	cheng2	alcoholic	[Add example]
龁	he2	[Add meaning]	[Add example]
汔	qi4	near	[Add example]
眄	mian3	ogle	[Add example]
眊	mei4	[Add meaning]	[Add example]
鬲	ge2	(surname)/earthen pot/iron caldron	[Add example]
阨	e4	[Add meaning]	[Add example]
靸	sa3	[Add meaning]	[Add example]
臉	lian3	[Add meaning]	[Add example]
贇	yun1	[Add meaning]	[Add example]
酺	pu2	[Add meaning]	[Add example]
狃	niu3	accustomed to	[Add example]
轺	yao2	light carriage	[Add example]
霅	zha2	[Add meaning]	[Add example]
鬂	bin4	[Add meaning]	[Add example]
鼷	xi1	mouse	[Add example]
蠃	luo3	solitary wasp	[Add example]
埴	zhi2	soil with large clay content	[Add example]
鴥	yu4	[Add meaning]	[Add example]
隊	dui4	[Add meaning]	[Add example]
髆	bo2	[Add meaning]	[Add example]
綱	gang1	[Add meaning]	[Add example]
膮	xiao1	[Add meaning]	[Add example]
謹	jin3	[Add meaning]	[Add example]
铪	ha1	hafnium	[Add example]
鹼	jian3	[Add meaning]	[Add example]
簳	gan3	[Add meaning]	[Add example]
終	zhong1	[Add meaning]	[Add example]
綜	zong1	[Add meaning]	[Add example]
裝	zhuang1	[Add meaning]	[Add example]
訉	fan4	[Add meaning]	[Add example]
銀	yin2	[Add meaning]	[Add example]
鲉	you2	[Add meaning]	[Add example]
蕿	xuan1	[Add meaning]	[Add example]
袊	ling2	[Add meaning]	[Add example]
汆	cuan1	[Add meaning]	[Add example]
硃	zhu1	[Add meaning]	[Add example]
仝	tong2	together/same	[Add example]
趽	pang2	[Add meaning]	[Add example]
堍	tu4	side of bridge	[Add example]
揸	zha1	[Add meaning]	[Add example]
忭	bian4	delighted/pleased	[Add example]
銧	guang1	[Add meaning]	[Add example]
妤	yu2	handsome/fair	[Add example]
頫	tiao4	[Add meaning]	[Add example]
緡	min3	[Add meaning]	[Add example]
讟	du2	[Add meaning]	[Add example]
龠	yue4	(ancient measure)/flute	[Add example]
垤	die2	anthill/mound	[Add example]
擐	huan4	pass through/to get into (armor)	[Add example]
噍	jiao4	[Add meaning]	[Add example]
洫	xu4	[Add meaning]	[Add example]
滏	fu3	name of a river in Hebei	[Add example]
璁	cong1	(gem)	[Add example]
癃	long2	infirmity/retention of urine	[Add example]
邡	fang1	name of a district in Sichuan	[Add example]
絁	shi1	[Add meaning]	[Add example]
鍩	tian3	[Add meaning]	[Add example]
趨	qu1	[Add meaning]	[Add example]
蒽	en1	[Add meaning]	[Add example]
絲	si1	[Add meaning]	[Add example]
膫	liao2	[Add meaning]	[Add example]
臅	chu4	[Add meaning]	[Add example]
茖	luo4	[Add meaning]	[Add example]
蘇	su1	[Add meaning]	[Add example]
詞	ci2	[Add meaning]	[Add example]
詾	xiong1	[Add meaning]	[Add example]
贆	biao1	[Add meaning]	[Add example]
蹨	nian3	[Add meaning]	[Add example]
農	nong2	[Add meaning]	[Add example]
錄	lu4	[Add meaning]	[Add example]
鐘	zhong1	[Add meaning]	[Add example]
鰜	jian1	[Add meaning]	[Add example]
鹽	yan2	[Add meaning]	[Add example]
赕	dan3	[Add meaning]	[Add example]
鯔	zi1	[Add meaning]	[Add example]
鯮	zong1	[Add meaning]	[Add example]
蔯	chen2	[Add meaning]	[Add example]
貙	chu1	[Add meaning]	[Add example]
餬	hu2	[Add meaning]	[Add example]
躜	zuan1	[Add meaning]	[Add example]
鳀	ti2	[Add meaning]	[Add example]
鹡	ji2	[Add meaning]	[Add example]
		[Add meaning]	[Add example]
蠋	zhu2	[Add meaning]	[Add example]
钲	zheng1	gong used to halt troops	[Add example]
蜁	xuan2	[Add meaning]	[Add example]
兕	si4	rhinoceros indicus	[Add example]
阽	dian4/yan2	dangerous, dangerous	[Add example]
鎰	yi4	[Add meaning]	[Add example]
绋	fu2	heavy rope/rope of a bier	[Add example]
铓	mang2	[Add meaning]	[Add example]
爝	jue2	torch	[Add example]
磾	di1	[Add meaning]	[Add example]
葷	hun1	[Add meaning]	[Add example]
螘	yi3	[Add meaning]	[Add example]
仂	le4	surplus/tithe	[Add example]
雲	yun2	[Add meaning]	[Add example]
顗	yi3	[Add meaning]	[Add example]
蟫	yin2	[Add meaning]	[Add example]
蕺	ji2	Houttuynia cordata	[Add example]
骃	yin1	[Add meaning]	[Add example]
蔀	bu4	[Add meaning]	[Add example]
诪	zhou1	[Add meaning]	[Add example]
猹	cha2	[Add meaning]	[Add example]
鋬	pan4	[Add meaning]	[Add example]
盤	pan2	[Add meaning]	[Add example]
齾	e4	[Add meaning]	[Add example]
埕	cheng2	earthen jar	[Add example]
聞	wen2	[Add meaning]	[Add example]
舉	ju3	[Add meaning]	[Add example]
虡	ju4	[Add meaning]	[Add example]
評	ping2	[Add meaning]	[Add example]
鍋	guo1	[Add meaning]	[Add example]
陣	zhen4	[Add meaning]	[Add example]
紬	chou1	[Add meaning]	[Add example]
訢	xi1	[Add meaning]	[Add example]
蔎	she4	[Add meaning]	[Add example]
繸	sui4	[Add meaning]	[Add example]
绖	die2	[Add meaning]	[Add example]
埭	dai4	dam	[Add example]
駮	bo2	[Add meaning]	[Add example]
鰡	liu2	[Add meaning]	[Add example]
鵳	jian1	[Add meaning]	[Add example]
柁	tuo2	main beam of roof	[Add example]
筴	jia1	[Add meaning]	[Add example]
珧	yao2	mother-of-pearl	[Add example]
贳	shi4	borrow/buy on credit/rent out	[Add example]
贶	kuang4	bestow/confer	[Add example]
腩	nan3	[Add meaning]	[Add example]
臌	gu3	dropsical/swollen	[Add example]
礓	jiang1	[Add meaning]	[Add example]
袛	di1	[Add meaning]	[Add example]
貐	yu3	[Add meaning]	[Add example]
蹐	ji2	[Add meaning]	[Add example]
圬	wu1	to plaster/whitewash	[Add example]
堠	hou4	mounds for beacons	[Add example]
屦	ju4	sandals	[Add example]
驵	zang3	powerful horse	[Add example]
鑑	jian4	[Add meaning]	[Add example]
桄	guang1/guang4	Arenga saccharifera, rung of ladder	[Add example]
霑	zhan1	[Add meaning]	[Add example]
憝	dui4	dislike/hate	[Add example]
瘳	chou1	convalesce/recover/heal	[Add example]
騃	ai2	[Add meaning]	[Add example]
茌	chi2	name of a district in Shandong	[Add example]
辀	zhou1	[Add meaning]	[Add example]
胠	qu1	[Add meaning]	[Add example]
埏	shan1/yan2	to mix water with clay, boundary	[Add example]
腠	cou4	the tissue between the skin and the flesh	[Add example]
靰	wu4	[Add meaning]	[Add example]
鞡	la	[Add meaning]	[Add example]
缻	fou3	[Add meaning]	[Add example]
輳	cou4	[Add meaning]	[Add example]
闆	pan3	[Add meaning]	[Add example]
铼	lai2	rhenium	[Add example]
紤	jiu3	[Add meaning]	[Add example]
翹	qiao4	[Add meaning]	[Add example]
聯	lian2	[Add meaning]	[Add example]
詢	xun2	[Add meaning]	[Add example]
課	ke4	[Add meaning]	[Add example]
豐	feng1	[Add meaning]	[Add example]
賴	lai4	[Add meaning]	[Add example]
輸	shu1	[Add meaning]	[Add example]
遲	chi2	[Add meaning]	[Add example]
鐣	zhang3	[Add meaning]	[Add example]
齡	ling2	[Add meaning]	[Add example]
莤	you2	[Add meaning]	[Add example]
鱯	hu4	[Add meaning]	[Add example]
缽	bo1	[Add meaning]	[Add example]
邲	bi4	[Add meaning]	[Add example]
唼	sha4	[Add meaning]	[Add example]
鐻	ju4	[Add meaning]	[Add example]
閟	bi4	[Add meaning]	[Add example]
駚	yang3	[Add meaning]	[Add example]
篥	li4	bamboos good for poles/horn	[Add example]
茈	ci2/zi3	water chestnut, Lithospermum officinale	[Add example]
肏	cao4	[Add meaning]	[Add example]
萩	jiao1	[Add meaning]	[Add example]
跐	ci1	[Add meaning]	[Add example]
蹅	zha1	[Add meaning]	[Add example]
瞢	meng2	[Add meaning]	[Add example]
罽	ji4	[Add meaning]	[Add example]
聭	kui4	[Add meaning]	[Add example]
辻	shi2	[Add meaning]	[Add example]
铚	zhi4	[Add meaning]	[Add example]
箦	ze2	[Add meaning]	[Add example]
踣	bo2	corpse/prostrate	[Add example]
菑	zi1	[Add meaning]	[Add example]
蹟	ji4	[Add meaning]	[Add example]
捃	jun4	gather/to sort	[Add example]
瘕	jia3	obstruction in the intestine	[Add example]
睺	hou2	[Add meaning]	[Add example]
閒	jian1	[Add meaning]	[Add example]
鈦	tai4	[Add meaning]	[Add example]
顩	yan3	[Add meaning]	[Add example]
鳓	le4	(shad)/spermary of fish	[Add example]
闇	an1	[Add meaning]	[Add example]
鹹	jian3	[Add meaning]	[Add example]
		[Add meaning]	[Add example]
禍	huo4	[Add meaning]	[Add example]
窩	wo1	[Add meaning]	[Add example]
純	chun2	[Add meaning]	[Add example]
縱	zong4	[Add meaning]	[Add example]
聖	sheng4	[Add meaning]	[Add example]
聛	bi3	[Add meaning]	[Add example]
脮	tui3	[Add meaning]	[Add example]
衝	chong1	[Add meaning]	[Add example]
訊	xun4	[Add meaning]	[Add example]
馬	ma3	[Add meaning]	[Add example]
諹	yang2	[Add meaning]	[Add example]
誖	bei4	[Add meaning]	[Add example]
蕅	ou3	[Add meaning]	[Add example]
鰨	ta3	[Add meaning]	[Add example]
睒	shan3	[Add meaning]	[Add example]
笰	fei4	[Add meaning]	[Add example]
籥	yao4	[Add meaning]	[Add example]
翧	xuan1	[Add meaning]	[Add example]
镩	cuan1	[Add meaning]	[Add example]
耧	lou2	drill for sowing grain	[Add example]
蜞	qi2	grapsus	[Add example]
舡	chuan2	[Add meaning]	[Add example]
鰲	ao2	[Add meaning]	[Add example]
鹀	wu2	[Add meaning]	[Add example]
		[Add meaning]	[Add example]
罣	gua4	[Add meaning]	[Add example]
觍	tian3	[Add meaning]	[Add example]
絽	lv3	[Add meaning]	[Add example]
羶	shan1	[Add meaning]	[Add example]
臜	za1	[Add meaning]	[Add example]
薙	ti4	[Add meaning]	[Add example]
觔	jin1	[Add meaning]	[Add example]
躼	uu	[Add meaning]	[Add example]
岈	ya2	[Add meaning]	[Add example]
潲	shao4	driving rain/to sprinkle	[Add example]
枧	jian3	[Add meaning]	[Add example]
觌	di2	face to face	[Add example]
膦	lin4	phosphine	[Add example]
礞	meng2	(mineral)	[Add example]
蝤	qiu2/you2	larva/grub	[Add example]
螗	tang2	(cicada)	[Add example]
酹	lei4	pour out libation/sprinkle	[Add example]
醅	pei1	unstrained spirits	[Add example]
絅	jiong1	[Add meaning]	[Add example]
纁	xun1	[Add meaning]	[Add example]
葰	jun4	[Add meaning]	[Add example]
郇	xun2	name of a feudal state	[Add example]
躄	bi4	[Add meaning]	[Add example]
茼	tong2	Chrysanthemum coronarium	[Add example]
洧	wei3	name of a river	[Add example]
滠	she4	name of a river	[Add example]
澉	gan3	place name/wash	[Add example]
鎭	zhen1	[Add meaning]	[Add example]
铏	xing2	[Add meaning]	[Add example]
閤	ge1	[Add meaning]	[Add example]
赆	jin4	farewell presents	[Add example]
赇	qiu2	to bribe	[Add example]
顣	cu4	[Add meaning]	[Add example]
骕	su4	[Add meaning]	[Add example]
飑	biao1	whirlwind	[Add example]
訄	kao1	[Add meaning]	[Add example]
輓	wan3	[Add meaning]	[Add example]
鉤	gou1	[Add meaning]	[Add example]
鋹	chang3	[Add meaning]	[Add example]
钘	jian1	[Add meaning]	[Add example]
陁	tuo2	[Add meaning]	[Add example]
耱	mo4	[Add meaning]	[Add example]
繫	ji4	[Add meaning]	[Add example]
鋵	tu1	[Add meaning]	[Add example]
鱵	zhen1	[Add meaning]	[Add example]
黨	dang3	[Add meaning]	[Add example]
禿	tu1	[Add meaning]	[Add example]
貧	pin2	[Add meaning]	[Add example]
買	mai3	[Add meaning]	[Add example]
賈	jia3	[Add meaning]	[Add example]
榀	pin3	[Add meaning]	[Add example]
緣	yuan2	[Add meaning]	[Add example]
膶	yen	[Add meaning]	[Add example]
茐	cong1	[Add meaning]	[Add example]
螝	gui1	[Add meaning]	[Add example]
訙	xun4	[Add meaning]	[Add example]
誘	you4	[Add meaning]	[Add example]
賦	fu4	[Add meaning]	[Add example]
贅	zhui4	[Add meaning]	[Add example]
鄬	wei2	[Add meaning]	[Add example]
釤	shan1	[Add meaning]	[Add example]
鍵	jian4	[Add meaning]	[Add example]
閮	ting2	[Add meaning]	[Add example]
隻	zhi1	[Add meaning]	[Add example]
飽	bao3	[Add meaning]	[Add example]
齒	chi3	[Add meaning]	[Add example]
鯆	bu1	[Add meaning]	[Add example]
逿	dang4	[Add meaning]	[Add example]
鮀	tuo2	[Add meaning]	[Add example]
鯝	gu4	[Add meaning]	[Add example]
鰁	quan2	[Add meaning]	[Add example]
鱤	gan3	[Add meaning]	[Add example]
郕	cheng2	[Add meaning]	[Add example]
镴	la4	[Add meaning]	[Add example]
韻	yun4	[Add meaning]	[Add example]
鮄	fu2	[Add meaning]	[Add example]
鲙	kuai4	[Add meaning]	[Add example]
鳁	wen1	[Add meaning]	[Add example]
齁	ku4	[Add meaning]	[Add example]
舖	pu4	[Add meaning]	[Add example]
膹	fen4	[Add meaning]	[Add example]
袣	yi4	[Add meaning]	[Add example]
謿	zhao1	[Add meaning]	[Add example]
陧	nie4	dangerous	[Add example]
坜	li4	[Add meaning]	[Add example]
坫	dian4	stand for goblets	[Add example]
甍	meng2	rafters supporting tiles	[Add example]
绠	geng3	rope/well-rope	[Add example]
恝	jia2	indifferent	[Add example]
飗	liu2	[Add meaning]	[Add example]
镙	luo2	[Add meaning]	[Add example]
镱	yi4	ytterbium	[Add example]
騾	luo2	[Add meaning]	[Add example]
魋	tui2	[Add meaning]	[Add example]
硱	kun3	[Add meaning]	[Add example]
祫	xia2	[Add meaning]	[Add example]
筍	sun3	[Add meaning]	[Add example]
箖	lin2	[Add meaning]	[Add example]
袧	gou1	[Add meaning]	[Add example]
迯	tao2	[Add meaning]	[Add example]
郙	fu3	[Add meaning]	[Add example]
酖	dan1	[Add meaning]	[Add example]
遘	gou4	meet unexpectedly	[Add example]
阘	ta4	[Add meaning]	[Add example]
眭	sui1	evil look of deep-set eyes	[Add example]
餗	su4	[Add meaning]	[Add example]
耖	chao4	[Add meaning]	[Add example]
鯒	yong3	[Add meaning]	[Add example]
邶	bei4	name of a feudal state	[Add example]
絼	zhen4	[Add meaning]	[Add example]
颥	ru2	[Add meaning]	[Add example]
篚	fei3	round covered basket	[Add example]
鳘	min3	[Add meaning]	[Add example]
		[Add meaning]	[Add example]
虒	ti2	[Add meaning]	[Add example]
裈	kun1	[Add meaning]	[Add example]
遆	ti2	[Add meaning]	[Add example]
麑	ni2	[Add meaning]	[Add example]
粚	li2	[Add meaning]	[Add example]
託	tuo1	[Add meaning]	[Add example]
鄚	mao4	[Add meaning]	[Add example]
軌	gui3	[Add meaning]	[Add example]
饋	kui4	[Add meaning]	[Add example]
銳	rui4	[Add meaning]	[Add example]
粌	yin2	[Add meaning]	[Add example]
紙	zhi3	[Add meaning]	[Add example]
職	zhi2	[Add meaning]	[Add example]
臏	bin4	[Add meaning]	[Add example]
莖	jing1	[Add meaning]	[Add example]
葌	jian1	[Add meaning]	[Add example]
豬	zhu1	[Add meaning]	[Add example]
貏	bi3	[Add meaning]	[Add example]
違	wei2	[Add meaning]	[Add example]
鄉	xiang1	[Add meaning]	[Add example]
闅	wen2	[Add meaning]	[Add example]
闊	kuo4	[Add meaning]	[Add example]
頂	ding3	[Add meaning]	[Add example]
飢	ji1	[Add meaning]	[Add example]
驅	qu1	[Add meaning]	[Add example]
魚	yu2	[Add meaning]	[Add example]
鳉	jiang1	[Add meaning]	[Add example]
鴱	ai4	[Add meaning]	[Add example]
鶎	zun1	[Add meaning]	[Add example]
黴	mei2	[Add meaning]	[Add example]
祼	guan4	[Add meaning]	[Add example]
鬛	lie4	[Add meaning]	[Add example]
镈	bo2	[Add meaning]	[Add example]
瞓	fen3	[Add meaning]	[Add example]
罶	liu3	[Add meaning]	[Add example]
羑	you3	[Add meaning]	[Add example]
黉	hong2	[Add meaning]	[Add example]
霚	wu4	[Add meaning]	[Add example]
笹	xiao3	[Add meaning]	[Add example]
郐	kuai4	(surname)/name of a feudal state	[Add example]
溻	ta1	[Add meaning]	[Add example]
骯	ang1	[Add meaning]	[Add example]
礡	bo2	[Add meaning]	[Add example]
袉	tuo2	[Add meaning]	[Add example]
訚	yin2	[Add meaning]	[Add example]
谉	shen3	[Add meaning]	[Add example]
莛	ting2	stalk of grass	[Add example]
哕	yue3	[Add meaning]	[Add example]
滗	bi4	[Add meaning]	[Add example]
瀹	yue4	cleanse/to boil	[Add example]
鏰	beng4	[Add meaning]	[Add example]
稃	fu1	[Add meaning]	[Add example]
眰	die4	[Add meaning]	[Add example]
眳	ming2	[Add meaning]	[Add example]
矞	yu4	[Add meaning]	[Add example]
硚	qiao2	[Add meaning]	[Add example]
禋	yin1	[Add meaning]	[Add example]
翀	chong1	[Add meaning]	[Add example]
苾	bi4	[Add meaning]	[Add example]
襕	lan2	[Add meaning]	[Add example]
趥	qiu1	[Add meaning]	[Add example]
茺	chong1	[Add meaning]	[Add example]
軿	peng1	[Add meaning]	[Add example]
逌	you1	[Add meaning]	[Add example]
唪	feng3	recite/chant	[Add example]
庳	bi4	low-built house	[Add example]
殪	yi4	exterminate	[Add example]
隃	yu2	[Add meaning]	[Add example]
糈	xu3	official pay/sacrificial rice	[Add example]
鲄	ge3	[Add meaning]	[Add example]
龜	gui1	[Add meaning]	[Add example]
碕	qi1	[Add meaning]	[Add example]
鲣	jian1	bonito	[Add example]
綎	ting1	[Add meaning]	[Add example]
栝	gua1	Juniperus chinensis/measuring-frame	[Add example]
轵	zhi3	end of axle outside of hub	[Add example]
雔	chou2	[Add meaning]	[Add example]
頠	wei3	[Add meaning]	[Add example]
穈	men2	[Add meaning]	[Add example]
翃	hong2	[Add meaning]	[Add example]
膭	gui1	[Add meaning]	[Add example]
衒	xuan4	[Add meaning]	[Add example]
盇	he2	[Add meaning]	[Add example]
礦	kuang4	[Add meaning]	[Add example]
譢	sui4	[Add meaning]	[Add example]
鳰	ru4	[Add meaning]	[Add example]
遞	di4	[Add meaning]	[Add example]
鴫	tian2	[Add meaning]	[Add example]
笟	gu1	[Add meaning]	[Add example]
莾	mang3	[Add meaning]	[Add example]
蒼	cang1	[Add meaning]	[Add example]
蟬	chan2	[Add meaning]	[Add example]
袑	shao4	[Add meaning]	[Add example]
訒	ren4	[Add meaning]	[Add example]
講	jiang3	[Add meaning]	[Add example]
讝	zhan2	[Add meaning]	[Add example]
購	gou4	[Add meaning]	[Add example]
趕	gan3	[Add meaning]	[Add example]
鈧	kang4	[Add meaning]	[Add example]
鈩	lu2	[Add meaning]	[Add example]
閃	shan3	[Add meaning]	[Add example]
閷	sha1	[Add meaning]	[Add example]
頉	yi2	[Add meaning]	[Add example]
髤	xiu1	[Add meaning]	[Add example]
龤	xie2	[Add meaning]	[Add example]
薿	ni3	[Add meaning]	[Add example]
鱥	gui4	[Add meaning]	[Add example]
觝	zhi3	[Add meaning]	[Add example]
鮻	suo1	[Add meaning]	[Add example]
鳤	guan3	[Add meaning]	[Add example]
穉	ti2	[Add meaning]	[Add example]
觱	bi4	[Add meaning]	[Add example]
轘	huan2	[Add meaning]	[Add example]
鐓	dui4	[Add meaning]	[Add example]
筘	kou4	(a measure of width of cloth)	[Add example]
鲝	zha3	[Add meaning]	[Add example]
睏	kun4	[Add meaning]	[Add example]
蔸	dou1	[Add meaning]	[Add example]
镚	beng4	[Add meaning]	[Add example]
痦	wu4	(flat) mole	[Add example]
秵	yin1	[Add meaning]	[Add example]
臎	cui4	[Add meaning]	[Add example]
葴	qian2	[Add meaning]	[Add example]
蝟	wei4	[Add meaning]	[Add example]
訂	ding4	[Add meaning]	[Add example]
泖	mao3	still water	[Add example]
骟	shan4	to geld	[Add example]
锽	huang2	[Add meaning]	[Add example]
犋	ju4	[Add meaning]	[Add example]
眵	chi1	gritty secretion in eyes	[Add example]
耩	jiang3	to plough/to sow	[Add example]
筢	pa2	[Add meaning]	[Add example]
躔	chan2	course of stars/follow precedent	[Add example]
鬏	jiu1	[Add meaning]	[Add example]
黪	can3	grey black	[Add example]
		[Add meaning]	[Add example]
祔	fu4	[Add meaning]	[Add example]
箠	chui2	[Add meaning]	[Add example]
舲	ling2	[Add meaning]	[Add example]
蒷	yun2	[Add meaning]	[Add example]
蜺	ni2	[Add meaning]	[Add example]
襢	tan3	[Add meaning]	[Add example]
謺	zhe2	[Add meaning]	[Add example]
劐	huo1	[Add meaning]	[Add example]
貯	zhu4	[Add meaning]	[Add example]
搋	chuai1	[Add meaning]	[Add example]
醊	zhui4	[Add meaning]	[Add example]
廒	ao2	granary	[Add example]
洚	jiang4	flood	[Add example]
胲	hai3	hydroxylamine	[Add example]
韥	du2	[Add meaning]	[Add example]
饘	zhan1	[Add meaning]	[Add example]
馂	jun4	[Add meaning]	[Add example]
筅	xian3	bamboo brush for utensils	[Add example]
鳆	fu4	Haliotis gigantea/sea ear	[Add example]
鲊	zha3	[Add meaning]	[Add example]
麗	li4	[Add meaning]	[Add example]
篸	zan1	[Add meaning]	[Add example]
腄	hou2	[Add meaning]	[Add example]
臑	nao4	[Add meaning]	[Add example]
诐	bi4	[Add meaning]	[Add example]
仳	pi3	to part	[Add example]
趩	chi4	[Add meaning]	[Add example]
篩	shai1	[Add meaning]	[Add example]
簾	lian2	[Add meaning]	[Add example]
絪	yin1	[Add meaning]	[Add example]
绹	tao2	[Add meaning]	[Add example]
膵	cui4	[Add meaning]	[Add example]
蕗	lu4	[Add meaning]	[Add example]
蝘	yan3	[Add meaning]	[Add example]
袠	zhi4	[Add meaning]	[Add example]
賸	sheng4	[Add meaning]	[Add example]
葙	xiang1	Celosia argentea	[Add example]
遊	you2	[Add meaning]	[Add example]
饑	qi2	[Add meaning]	[Add example]
驀	mo4	[Add meaning]	[Add example]
祪	gui3	[Add meaning]	[Add example]
禘	di4	[Add meaning]	[Add example]
臺	tai2	[Add meaning]	[Add example]
